2423.0332,418.80618,400.8454,400.8454,400.8454,400.8454,400.8454,,,,,0.8838958591886186
2435.5127,901.1368,383.59396,383.59396,383.59396,383.59396,,,,,,0.7155454617194525
1646.1136,516.2826,376.61035,376.61035,376.61035,,,,,,,0.40542531179224667
1324.1145,614.06793,355.0233,355.0233,,,,,,,,-0.026040181870404806
528.79926,128.46417,400.3351,,,,,,,,,-0.28667785530240975
395.20865,395.20865,,,,,,,,,,-0.4316550492700337
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0353767742191076
3813.1858,634.2412,397.36807,397.36807,397.36807,397.36807,397.36807,397.36807,397.36807,397.36807,,0.9980518002409918
3495.8218,748.90375,392.41687,392.41687,392.41687,392.41687,392.41687,392.41687,392.41687,,,0.908650424259781
3012.6968,690.7399,386.9928,386.9928,386.9928,386.9928,386.9928,386.9928,,,,0.7702276159271991
2436.2788,517.19293,383.8172,383.8172,383.8172,383.8172,383.8172,,,,,0.6000801425302222
2202.6235,712.7207,372.4757,372.4757,372.4757,372.4757,,,,,,0.3048389418234757
1565.284,461.99097,367.76437,367.76437,367.76437,,,,,,,-0.06646404547538722
1351.6326,671.2903,340.1711,340.1711,,,,,,,,-0.5580275494928579
774.58215,457.971,316.61115,,,,,,,,,-0.914883563152965
372.58423,372.58423,,,,,,,,,,-1.1278011350621409
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0768549463918515
3887.8054,716.2305,396.44684,396.44684,396.44684,396.44684,396.44684,396.44684,396.44684,396.44684,,1.0621583732238433
3196.413,424.00192,396.05875,396.05875,396.05875,396.05875,396.05875,396.05875,396.05875,,,1.028630046822758
2956.0105,602.1396,392.31183,392.31183,392.31183,392.31183,392.31183,392.31183,,,,0.9855030535947193
2992.3254,1119.4406,374.57697,374.57697,374.57697,374.57697,374.57697,,,,,0.8430212372559382
2230.9404,789.9216,360.25473,360.25473,360.25473,360.25473,,,,,,0.5684411628905702
1747.8539,724.62134,341.07755,341.07755,341.07755,,,,,,,0.17425410135837605
792.2959,58.821526,366.73718,366.73718,,,,,,,,-0.025119933569382615
728.1024,360.02222,368.08017,,,,,,,,,-0.05887798004097919
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0768549463918515
3728.388,541.0683,398.41495,398.41495,398.41495,398.41495,398.41495,398.41495,398.41495,398.41495,,1.0693290684209542
3065.4724,263.24084,400.31882,400.31882,400.31882,400.31882,400.31882,400.31882,400.31882,,,1.0478709153951482
2696.2673,281.37918,402.48135,402.48135,402.48135,402.48135,402.48135,402.48135,,,,1.0382742967823357
2530.9539,534.66736,399.2573,399.2573,399.2573,399.2573,399.2573,,,,,1.0071182248331212
2053.0757,465.13272,396.98572,396.98572,396.98572,396.98572,,,,,,0.9439367333408513
1675.496,500.95508,391.51364,391.51364,391.51364,,,,,,,0.8593987793134458
1396.5746,662.88806,366.84323,366.84323,,,,,,,,0.6319230238058733
798.9311,448.399,350.5321,,,,,,,,,0.2241466555533621
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0220703101627802
3588.2917,387.1353,400.14456,400.14456,400.14456,400.14456,400.14456,400.14456,400.14456,400.14456,,0.9995979818512963
3294.6,503.8085,398.6845,398.6845,398.6845,398.6845,398.6845,398.6845,398.6845,,,0.9615322138555151
2803.8987,413.3965,398.41702,398.41702,398.41702,398.41702,398.41702,398.41702,,,,0.9133691471597291
2533.5232,561.3021,394.4442,394.4442,394.4442,394.4442,394.4442,,,,,0.8370108743571447
2060.3914,496.7217,390.9174,390.9174,390.9174,390.9174,,,,,,0.7086579907535455
1803.0519,675.18384,375.956,375.956,375.956,,,,,,,0.4609460504695964
1370.8025,672.8759,348.9633,348.9633,,,,,,,,-0.13931505373087016
800.4136,477.07205,323.34152,,,,,,,,,-0.638600349982563
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0445297130292654
3790.6113,609.4372,397.64676,397.64676,397.64676,397.64676,397.64676,397.64676,397.64676,397.64676,,1.01702896496424
3287.6924,515.8154,395.98242,395.98242,395.98242,395.98242,395.98242,395.98242,395.98242,,,0.963441349273021
2913.7017,555.1734,393.08804,393.08804,393.08804,393.08804,393.08804,393.08804,,,,0.8963775036845936
2368.7988,404.78503,392.80276,392.80276,392.80276,392.80276,392.80276,,,,,0.8162929314855492
1821.6703,227.68428,398.4965,398.4965,398.4965,398.4965,,,,,,0.7754300521894333
1753.5759,588.00964,388.52213,388.52213,388.52213,,,,,,,0.6608867316432363
1222.6838,458.33243,382.17572,382.17572,,,,,,,,0.3754083324893465
880.32764,527.146,353.18167,,,,,,,,,-0.07310319184556853
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9382745041640306
3460.4358,246.65169,401.72302,401.72302,401.72302,401.72302,401.72302,401.72302,401.72302,401.72302,,0.8932999563295572
3236.8525,427.31442,401.36258,401.36258,401.36258,401.36258,401.36258,401.36258,401.36258,,,0.8708053640343156
3207.9253,848.53204,393.23224,393.23224,393.23224,393.23224,393.23224,393.23224,,,,0.7725389099716143
2198.9404,210.49406,397.68927,397.68927,397.68927,397.68927,397.68927,,,,,0.6674173132624092
1990.1124,399.62195,397.62262,397.62262,397.62262,397.62262,,,,,,0.6247273791115512
1905.9166,772.19116,377.90848,377.90848,377.90848,,,,,,,0.3811629655014567
1343.6594,634.4945,354.5825,354.5825,,,,,,,,-0.12553692067481556
637.42,264.90128,372.5187,,,,,,,,,-0.4314760252726837
369.98492,369.98492,,,,,,,,,,-0.6199510955220855
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9255770103293791
3559.4043,355.39478,400.5012,400.5012,400.5012,400.5012,400.5012,400.5012,400.5012,400.5012,,0.8620280907619898
3274.6892,478.9116,399.39682,399.39682,399.39682,399.39682,399.39682,399.39682,399.39682,,,0.8113858786901591
2808.0122,413.12936,399.14713,399.14713,399.14713,399.14713,399.14713,399.14713,,,,0.7475352099201027
2304.7676,296.5158,401.65033,401.65033,401.65033,401.65033,401.65033,,,,,0.6900974868944983
1953.5425,338.1877,403.83868,403.83868,403.83868,403.83868,,,,,,0.6374134102194423
1746.9119,560.06274,395.61636,395.61636,395.61636,,,,,,,0.49546553156502876
1218.4948,434.2943,392.1002,392.1002,,,,,,,,0.2106014355200754
646.5072,219.98373,426.5235,,,,,,,,,0.00993575800760478
408.69766,408.69766,,,,,,,,,,-0.18889065766155408
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.9871604984091269
2800.6985,410.6439,298.7568,298.7568,298.7568,298.7568,298.7568,298.7568,298.7568,298.7568,,0.9466649788176981
2529.644,453.61395,296.5757,296.5757,296.5757,296.5757,296.5757,296.5757,296.5757,,,0.8892156741739317
2217.6565,455.54428,293.68536,293.68536,293.68536,293.68536,293.68536,293.68536,,,,0.807291772709777
1762.9692,294.6614,293.66156,293.66156,293.66156,293.66156,293.66156,,,,,0.7259039123009277
1459.1187,283.0021,294.02914,294.02914,294.02914,294.02914,,,,,,0.6564905180750839
1293.7579,433.72824,286.67657,286.67657,286.67657,,,,,,,0.5004470531419745
991.8355,447.77252,272.0315,272.0315,,,,,,,,0.16568598927795572
670.9936,430.69473,240.29884,,,,,,,,,-0.41768872263492546
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.1071487177940904
3755.6558,571.02905,398.07834,398.07834,398.07834,398.07834,398.07834,398.07834,398.07834,398.07834,,1.1111367504653726
3204.1514,419.73856,397.77325,397.77325,397.77325,397.77325,397.77325,397.77325,397.77325,,,1.0881310119438976
2975.4878,612.24524,393.87378,393.87378,393.87378,393.87378,393.87378,393.87378,,,,1.05654036642387
2352.9421,382.1427,394.1599,394.1599,394.1599,394.1599,394.1599,,,,,1.0195774167315315
2301.9275,778.2684,380.9148,380.9148,380.9148,380.9148,,,,,,0.9476013911508989
1672.3231,557.45325,371.6233,371.6233,371.6233,,,,,,,0.8194253239659476
1084.3518,334.32352,375.0142,375.0142,,,,,,,,0.7006876083742417
919.36304,586.68256,332.6805,,,,,,,,,0.41487454817080105
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.9647369963014326
2878.235,495.83868,297.79956,297.79956,297.79956,297.79956,297.79956,297.79956,297.79956,297.79956,,0.9097526123320787
2647.9531,592.4014,293.65024,293.65024,293.65024,293.65024,293.65024,293.65024,293.65024,,,0.8261793043603749
2324.2354,595.234,288.1669,288.1669,288.1669,288.1669,288.1669,288.1669,,,,0.6865321720787424
2088.8184,697.9583,278.172,278.172,278.172,278.172,278.172,,,,,0.4544864370713099
1593.4379,513.1623,270.06888,270.06888,270.06888,270.06888,,,,,,0.1355179895896677
1207.8832,421.60294,262.0934,262.0934,262.0934,,,,,,,-0.1640956510785115
738.1055,203.21324,267.44617,267.44617,,,,,,,,-0.35174782279342637
545.3443,280.51117,264.83316,,,,,,,,,-0.49294707876168636
283.83084,283.83084,,,,,,,,,,-0.7280910325747199
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9097531515252479
3649.3389,454.21185,399.39087,399.39087,399.39087,399.39087,399.39087,399.39087,399.39087,399.39087,,0.8193651023431086
3355.288,577.06964,396.88834,396.88834,396.88834,396.88834,396.88834,396.88834,396.88834,,,0.7282480636092639
2725.455,337.66418,397.96515,397.96515,397.96515,397.96515,397.96515,397.96515,,,,0.6297217575884706
2508.758,535.7332,394.60495,394.60495,394.60495,394.60495,394.60495,,,,,0.5082929283556289
1980.5132,403.29156,394.30542,394.30542,394.30542,394.30542,,,,,,0.31264594620171277
1650.4674,481.2847,389.72757,389.72757,389.72757,,,,,,,0.06027629187776341
1162.4069,381.44604,390.48044,390.48044,,,,,,,,-0.23898541995443937
891.61194,528.79425,362.81766,,,,,,,,,-0.6476081162969712
430.6287,430.6287,,,,,,,,,,-1.0580976520074314
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0181587953387785
2631.262,224.47311,300.8486,300.8486,300.8486,300.8486,300.8486,300.8486,300.8486,300.8486,,1.008767354574221
2332.5203,218.45706,302.00903,302.00903,302.00903,302.00903,302.00903,302.00903,302.00903,,,0.9990814236610159
2120.183,308.8783,301.88412,301.88412,301.88412,301.88412,301.88412,301.88412,,,,0.9840446091978959
1748.9669,230.88823,303.61572,303.61572,303.61572,303.61572,303.61572,,,,,0.9660510928291935
1571.4027,365.4717,301.48276,301.48276,301.48276,301.48276,,,,,,0.9311080710362459
1350.2948,472.91476,292.46002,292.46002,292.46002,,,,,,,0.859880797149597
1140.788,614.4031,263.19247,263.19247,,,,,,,,0.6114225107927902
429.9494,142.64807,287.30136,,,,,,,,,0.4085145419189989
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9382745041640306
3851.1077,675.9085,396.8999,396.8999,396.8999,396.8999,396.8999,396.8999,396.8999,396.8999,,0.8385175011384912
3424.355,673.3072,393.00684,393.00684,393.00684,393.00684,393.00684,393.00684,393.00684,,,0.7015026690642038
2863.2532,518.9515,390.71692,390.71692,390.71692,390.71692,390.71692,390.71692,,,,0.5364769849334183
2550.3025,625.3292,384.9947,384.9947,384.9947,384.9947,384.9947,,,,,0.29786472502577205
2192.3262,695.124,374.30057,374.30057,374.30057,374.30057,,,,,,-0.0931803860946359
1676.8723,587.6588,363.07117,363.07117,363.07117,,,,,,,-0.5387514196009181
1010.3142,266.6387,371.83777,371.83777,,,,,,,,-0.7480582862134287
738.9797,365.96796,373.01172,,,,,,,,,-0.8811670198099438
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.109989636752529
2741.2488,345.3226,299.49075,299.49075,299.49075,299.49075,299.49075,299.49075,299.49075,299.49075,,1.1223830653461309
2481.2563,394.15396,298.15747,298.15747,298.15747,298.15747,298.15747,298.15747,298.15747,,,1.1049914451001812
2194.5315,418.74136,295.96503,295.96503,295.96503,295.96503,295.96503,295.96503,,,,1.0811298675769114
1903.7933,441.7465,292.4094,292.4094,292.4094,292.4094,292.4094,,,,,1.0473702558088136
1646.3126,506.1576,285.03876,285.03876,285.03876,285.03876,,,,,,0.992175760629768
1291.4832,464.7409,275.58075,275.58075,275.58075,,,,,,,0.9116802006662635
890.87964,353.97092,268.45438,268.45438,,,,,,,,0.8043516670082871
524.6438,253.1232,271.5206,,,,,,,,,0.6957980749779139
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9015916483905507
3513.1926,304.61902,401.0717,401.0717,401.0717,401.0717,401.0717,401.0717,401.0717,401.0717,,0.829672424790346
3199.6785,391.20383,401.21066,401.21066,401.21066,401.21066,401.21066,401.21066,401.21066,,,0.7981274286101335
2922.4155,529.1036,398.88535,398.88535,398.88535,398.88535,398.88535,398.88535,,,,0.7260001902646066
2371.8213,374.40982,399.4823,399.4823,399.4823,399.4823,399.4823,,,,,0.6301913523125886
1979.8516,379.1128,400.1847,400.1847,400.1847,400.1847,,,,,,0.5359625562953878
1528.9333,314.9158,404.67252,404.67252,404.67252,,,,,,,0.44173460520069385
1170.3138,351.25687,409.52847,409.52847,,,,,,,,0.3091505621454332
869.409,472.46854,396.94046,,,,,,,,,0.016256198533779458
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.967047008766909
2727.8328,330.5817,299.65637,299.65637,299.65637,299.65637,299.65637,299.65637,299.65637,299.65637,,0.9242827203577205
2406.1316,309.5082,299.5176,299.5176,299.5176,299.5176,299.5176,299.5176,299.5176,,,0.8857798685327053
2394.3489,633.69946,293.4416,293.4416,293.4416,293.4416,293.4416,293.4416,,,,0.7965385367055057
1849.6982,394.8582,290.96802,290.96802,290.96802,290.96802,290.96802,,,,,0.6621172461386177
1611.8398,473.0877,284.68802,284.68802,284.68802,284.68802,,,,,,0.4847007918079166
1107.1488,247.1591,286.66324,286.66324,286.66324,,,,,,,0.3149558417973794
774.64,182.34695,296.14655,296.14655,,,,,,,,0.21932647842712513
609.1126,317.17093,291.94168,,,,,,,,,0.050485720114594124
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.8847484227174285
2956.284,581.5959,296.836,296.836,296.836,296.836,296.836,296.836,296.836,296.836,,0.7638761172506794
2504.8618,441.24756,294.80203,294.80203,294.80203,294.80203,294.80203,294.80203,294.80203,,,0.6409355335627339
2184.432,430.4137,292.33636,292.33636,292.33636,292.33636,292.33636,292.33636,,,,0.5084195082282597
1799.8634,344.54892,291.0629,291.0629,291.0629,291.0629,291.0629,,,,,0.36767075779915237
1478.4921,317.94885,290.1358,290.1358,290.1358,290.1358,,,,,,0.19436975187155353
1220.3455,361.15103,286.39816,286.39816,286.39816,,,,,,,0.016554454394411014
950.25964,397.7,276.27982,276.27982,,,,,,,,-0.2995728510039055
464.7938,166.57253,298.22128,,,,,,,,,-0.5263963829615464
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0636978111564
2659.3748,255.36234,300.50156,300.50156,300.50156,300.50156,300.50156,300.50156,300.50156,300.50156,,1.066046631793741
2651.1255,574.64246,296.6404,296.6404,296.6404,296.6404,296.6404,296.6404,296.6404,,,1.0318357569872567
2419.0474,681.1517,289.6493,289.6493,289.6493,289.6493,289.6493,289.6493,,,,0.9695107689604402
1680.7751,224.59528,291.23596,291.23596,291.23596,291.23596,291.23596,,,,,0.9152951353653982
1592.558,449.4347,285.78085,285.78085,285.78085,285.78085,,,,,,0.8617350595380547
1135.901,277.20422,286.23224,286.23224,286.23224,,,,,,,0.7881566583738712
967.66016,419.4098,274.12518,274.12518,,,,,,,,0.6596923780345951
639.72284,388.4658,251.25706,,,,,,,,,0.3865665283340219
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.1250531366413576
3805.385,625.6701,397.4644,397.4644,397.4644,397.4644,397.4644,397.4644,397.4644,397.4644,,1.1320218496426038
3525.7698,781.36896,392.05728,392.05728,392.05728,392.05728,392.05728,392.05728,392.05728,,,1.0952386403753582
2941.9895,613.84045,388.02487,388.02487,388.02487,388.02487,388.02487,388.02487,,,,1.0464694498285054
2080.1045,105.52961,394.915,394.915,394.915,394.915,394.915,,,,,1.0240530339286447
1921.5562,333.4131,397.03577,397.03577,397.03577,397.03577,,,,,,1.0193803494209897
1674.2008,499.22934,391.65717,391.65717,391.65717,,,,,,,0.9777933229437682
1418.7511,689.61,364.57053,364.57053,,,,,,,,0.8356195531696846
930.87524,616.7382,314.137,,,,,,,,,0.34950974526274553
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.132888290590177
2640.3403,234.44807,300.73654,300.73654,300.73654,300.73654,300.73654,300.73654,300.73654,300.73654,,1.153629879986778
2582.7627,496.952,297.97293,297.97293,297.97293,297.97293,297.97293,297.97293,297.97293,,,1.1382744030754517
2480.5544,741.0528,289.91693,289.91693,289.91693,289.91693,289.91693,289.91693,,,,1.0999613769879624
1730.0563,279.1597,290.1793,290.1793,290.1793,290.1793,290.1793,,,,,1.0619061351519277
1493.673,339.80002,288.46823,288.46823,288.46823,288.46823,,,,,,1.0366646703512705
1024.8009,135.19514,296.53525,296.53525,296.53525,,,,,,,1.0204477095731992
909.5395,320.8987,294.3204,294.3204,,,,,,,,0.9981679832244067
638.0768,356.1154,281.9614,,,,,,,,,0.933049400310946
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9505468327573934
3742.4802,556.5523,398.241,398.241,398.241,398.241,398.241,398.241,398.241,398.241,,0.8756466439649242
3430.929,670.03894,394.41287,394.41287,394.41287,394.41287,394.41287,394.41287,394.41287,,,0.7733925027681444
3072.5798,744.2686,388.05185,388.05185,388.05185,388.05185,388.05185,388.05185,,,,0.5858531587520589
2359.8752,423.99994,387.17508,387.17508,387.17508,387.17508,387.17508,,,,,0.3732781569691898
1783.9562,210.94876,393.25183,393.25183,393.25183,393.25183,,,,,,0.28371598548015103
1612.4736,440.11807,390.7852,390.7852,390.7852,,,,,,,0.1464563700358082
1116.807,322.89243,396.95724,396.95724,,,,,,,,-0.0538145447355262
763.52045,358.96463,404.5558,,,,,,,,,-0.2832759340285884
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0390722717941154
3494.1123,283.65436,401.30725,401.30725,401.30725,401.30725,401.30725,401.30725,401.30725,401.30725,,1.028553608877215
3152.4404,336.9439,402.21378,402.21378,402.21378,402.21378,402.21378,402.21378,402.21378,,,1.0133837720669938
3097.566,718.8223,396.45728,396.45728,396.45728,396.45728,396.45728,396.45728,,,,0.951376305915577
2297.3623,303.77298,398.71786,398.71786,398.71786,398.71786,398.71786,,,,,0.8767098886441197
2137.4827,565.6341,392.96213,392.96213,392.96213,392.96213,,,,,,0.7941761962038981
1731.9553,583.08887,382.95547,382.95547,382.95547,,,,,,,0.5804881683174459
1187.6597,430.36945,378.6451,378.6451,,,,,,,,0.2690110651067134
792.74634,422.96527,369.78107,,,,,,,,,-0.09443660230798617
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.1013684235011925
2789.229,398.04163,298.8984,298.8984,298.8984,298.8984,298.8984,298.8984,298.8984,298.8984,,1.1097068534257037
2424.8386,336.2304,298.37262,298.37262,298.37262,298.37262,298.37262,298.37262,298.37262,,,1.0913504175807636
1995.7719,194.1684,300.26724,300.26724,300.26724,300.26724,300.26724,300.26724,,,,1.0804383281616152
1762.7758,256.04675,301.3458,301.3458,301.3458,301.3458,301.3458,,,,,1.070591956566476
1588.7557,396.49677,298.06473,298.06473,298.06473,298.06473,,,,,,1.0463497357003733
1246.0691,361.9643,294.7016,294.7016,294.7016,,,,,,,1.0029042527847716
953.79736,379.88144,286.95798,286.95798,,,,,,,,0.9387682942980302
688.5809,430.28915,258.29172,,,,,,,,,0.7811388663620447
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0427218826921898
3062.9788,698.8284,295.51877,295.51877,295.51877,295.51877,295.51877,295.51877,295.51877,295.51877,,1.0173702386704444
2363.2612,294.53253,295.53265,295.53265,295.53265,295.53265,295.53265,295.53265,295.53265,,,0.9745837991233147
2280.8425,533.6196,291.2038,291.2038,291.2038,291.2038,291.2038,291.2038,,,,0.9324924448850689
1782.1152,330.94238,290.23456,290.23456,290.23456,290.23456,290.23456,,,,,0.8780680400483772
1403.1052,234.4762,292.15726,292.15726,292.15726,292.15726,,,,,,0.8426321897806448
1105.5864,217.2942,296.0974,296.0974,296.0974,,,,,,,0.8151065739852682
912.5662,325.7656,293.4003,293.4003,,,,,,,,0.7502502461896875
665.6654,391.98132,273.6841,,,,,,,,,0.5839404600664786
3000.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.9999226678258668
2751.064,356.10727,299.36957,299.36957,299.36957,299.36957,299.36957,299.36957,299.36957,299.36957,,0.9747872300516077
2435.6584,344.52313,298.7336,298.7336,298.7336,298.7336,298.7336,298.7336,298.7336,,,0.9455421117188282
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0101841259447648
3794.962,614.21735,397.59308,397.59308,397.59308,397.59308,397.59308,397.59308,397.59308,397.59308,,0.9702713093797478
3467.2866,715.4755,393.11588,393.11588,393.11588,393.11588,393.11588,393.11588,393.11588,,,0.8953945710028186
2804.005,451.70078,392.0507,392.0507,392.0507,392.0507,392.0507,392.0507,,,,0.8085839951573949
2469.9465,526.0323,388.78284,388.78284,388.78284,388.78284,388.78284,,,,,0.7190171591973784
2096.8418,566.17896,382.66574,382.66574,382.66574,382.66574,,,,,,0.5571428347519234
1662.505,539.2283,374.4256,374.4256,374.4256,,,,,,,0.3118650798165895
982.02856,201.78891,390.11984,390.11984,,,,,,,,0.12122782914041498
732.36725,330.27936,402.08792,,,,,,,,,0.02006167327325953
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.9456877948946729
3722.2104,534.2807,398.49124,398.49124,398.49124,398.49124,398.49124,398.49124,398.49124,398.49124,,0.8715132183359076
3291.8376,513.76373,396.86768,396.86768,396.86768,396.86768,396.86768,396.86768,396.86768,,,0.8011582018621244
2868.1206,497.9406,395.03,395.03,395.03,395.03,395.03,395.03,,,,0.7155613172424636
2359.02,382.31995,395.34,395.34,395.34,395.34,395.34,,,,,0.6182306495086376
1949.0526,363.269,396.4459,396.4459,396.4459,396.4459,,,,,,0.5230362601378432
1786.9863,635.3741,383.87073,383.87073,383.87073,,,,,,,0.2857834728604278
1272.2778,531.35095,370.46344,370.46344,,,,,,,,-0.1594278701787817
761.6381,396.3525,365.2856,,,,,,,,,-0.5111379938063023
4000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,1.1441688418330402
3524.083,316.58493,400.93726,400.93726,400.93726,400.93726,400.93726,400.93726,400.93726,400.93726,,1.1639201320170351
3416.3198,632.599,397.6744,397.6744,397.6744,397.6744,397.6744,397.6744,397.6744,,,1.1455919434094404
2854.8926,477.5612,396.22192,396.22192,396.22192,396.22192,396.22192,396.22192,,,,1.1184033817099106
2302.9316,311.4888,398.28857,398.28857,398.28857,398.28857,398.28857,,,,,1.0983815283525493
2160.5134,594.41034,391.52576,391.52576,391.52576,391.52576,,,,,,1.0652706743409872
1432.9535,233.41072,399.8476,399.8476,399.8476,,,,,,,1.02488141606004
1272.5432,489.07034,391.73642,391.73642,,,,,,,,0.9810420398312459
967.52277,621.7988,345.72397,,,,,,,,,0.7628732317722976
